duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label,difficulty,is_attack
0,udp,domain_u,SF,44,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,117,0.0,0.0,0.0,0.0,1.0,0.0,0.03,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,20,0
0,tcp,ftp_data,SF,373,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,82,0.32,0.02,0.32,0.0,0.0,0.0,0.0,0.0,normal,21,0
0,tcp,smtp,SF,3669,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18,139,0.83,0.17,0.06,0.01,0.0,0.01,0.0,0.0,normal,21,0
0,udp,domain_u,SF,43,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,251,0.98,0.01,0.0,0.0,0.0,0.0,0.0,0.0,normal,21,0
0,tcp,http,SF,288,864,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28,255,1.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,normal,21,0
0,tcp,ftp_data,SF,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,201,5,0.02,0.04,0.02,0.0,0.0,0.0,0.0,0.0,normal,18,0
0,tcp,auth,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,3,0.01,0.06,0.01,0.0,0.63,0.0,0.03,1.0,normal,9,0
0,tcp,http,SF,225,3876,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,21,0.0,0.0,0.0,0.0,1.0,0.0,0.14,180,255,1.0,0.0,0.01,0.02,0.01,0.01,0.0,0.0,normal,21,0
0,tcp,http,SF,284,1606,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,19,0.0,0.0,0.0,0.0,1.0,0.0,0.16,62,255,1.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,normal,21,0
0,tcp,ftp_data,SF,5336,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,48,0.19,0.02,0.19,0.0,0.0,0.0,0.71,0.0,normal,18,0
0,tcp,http,SF,303,1380,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,6,0.0,0.0,0.0,0.17,1.0,0.0,0.33,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,21,0
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,6,255,1.0,0.0,0.17,0.21,0.0,0.0,1.0,0.88,normal,21,0
0,tcp,http,SF,320,353,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,11,0.25,0.09,0.0,0.09,1.0,0.0,0.18,4,255,1.0,0.0,0.25,0.03,0.25,0.01,0.0,0.0,normal,20,0
0,udp,domain_u,SF,46,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,166,0.65,0.01,0.0,0.0,0.0,0.0,0.0,0.0,normal,21,0
0,tcp,smtp,SF,1171,283,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,105,169,0.79,0.04,0.01,0.01,0.0,0.0,0.0,0.0,normal,21,0
0,tcp,smtp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.5,0.5,0.0,0.0,1.0,0.0,0.0,81,119,0.52,0.1,0.02,0.03,0.01,0.01,0.0,0.0,normal,17,0
0,tcp,http,SF,325,7309,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,19,0.0,0.0,0.0,0.0,1.0,0.0,0.16,4,255,1.0,0.0,0.25,0.03,0.0,0.0,0.0,0.0,normal,21,0
0,tcp,ftp_data,SF,567,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,1,5,0.0,0.0,0.0,0.0,1.0,0.0,0.6,255,39,0.15,0.03,0.15,0.0,0.0,0.0,0.0,0.0,normal,21,0
6141,tcp,IRC,RSTR,863,8724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0.5,1.0,0.5,1.0,0.0,21,4,0.19,0.14,0.05,0.0,0.0,0.0,0.19,1.0,normal,20,0
0,tcp,http,SF,316,3825,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,137,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,normal,21,0
222,tcp,telnet,SF,101,4427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32,1,0.03,0.06,0.03,0.0,0.0,0.0,0.0,0.0,normal,19,0
0,tcp,smtp,SF,667,332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0.0,0.0,0.0,0.0,1.0,0.0,0.75,122,104,0.43,0.05,0.01,0.02,0.01,0.01,0.01,0.0,normal,21,0
0,tcp,smtp,SF,1125,386,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0.0,0.0,0.0,0.0,1.0,0.0,0.67,255,102,0.4,0.04,0.0,0.0,0.18,0.0,0.02,0.0,normal,18,0
0,tcp,smtp,SF,1096,331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,187,134,0.63,0.03,0.01,0.01,0.0,0.0,0.0,0.0,normal,21,0
0,tcp,http,SF,250,608,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,50,0.0,0.0,0.0,0.0,1.0,0.0,0.1,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,21,0
0,tcp,finger,SF,8,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,96,6,0.01,0.06,0.01,0.33,0.0,0.0,0.02,0.0,normal,21,0
0,udp,domain_u,SF,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,182,0.0,0.0,0.0,0.0,1.0,0.0,0.01,255,254,1.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,normal,18,0
4,tcp,telnet,SF,138,2073,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,normal,19,0
0,tcp,http,SF,199,8564,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,255,1.0,0.0,0.2,0.07,0.0,0.0,0.0,0.0,normal,21,0
0,tcp,http,SF,309,12712,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32,255,1.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0,normal,21,0
0,udp,domain_u,SF,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,212,0.0,0.0,0.0,0.0,1.0,0.0,0.02,255,254,1.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,normal,18,0
0,tcp,http,SF,216,1302,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,255,1.0,0.0,0.33,0.05,0.0,0.0,0.0,0.0,normal,21,0
0,tcp,ftp_data,SF,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,188,50,0.27,0.03,0.27,0.0,0.02,0.0,0.09,0.0,normal,20,0
0,tcp,http,SF,341,5663,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,130,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0,normal,21,0
3924,udp,other,SF,146,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,1,0.0,0.81,0.98,0.0,0.0,0.0,0.0,0.0,normal,21,0
7,tcp,smtp,SF,1401,494,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,255,12,0.05,0.02,0.0,0.0,0.0,0.0,0.04,0.0,normal,18,0
0,tcp,http,SF,299,1540,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,29,0.0,0.0,0.0,0.0,1.0,0.0,0.14,34,255,1.0,0.0,0.03,0.05,0.0,0.0,0.0,0.0,normal,21,0
0,udp,domain_u,SF,43,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,165,102,0.62,0.02,0.01,0.0,0.0,0.0,0.0,0.0,normal,21,0
0,tcp,ftp_data,SF,374,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,155,5,0.97,0.0,0.0,0.0,0.03,0.06,0.0,255,11,0.04,0.06,0.04,0.0,0.96,0.0,0.0,0.0,normal,12,0
0,udp,domain_u,SF,44,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,205,0.0,0.0,0.0,0.0,1.0,0.0,0.01,255,166,0.65,0.01,0.0,0.0,0.0,0.0,0.0,0.0,normal,18,0
0,tcp,http,SF,238,2101,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66,255,1.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,normal,21,0
0,tcp,http,SF,164,4105,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.5,0.5,0.0,0.0,1.0,0.0,0.0,56,56,1.0,0.0,0.02,0.0,0.02,0.02,0.0,0.0,normal,18,0
0,tcp,http,SF,308,299,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,normal,21,0
0,udp,domain_u,SF,75,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,166,0.65,0.01,0.27,0.0,0.0,0.0,0.0,0.0,normal,18,0
0,tcp,http,SF,237,987,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,161,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,normal,21,0
1327,udp,other,SF,146,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.33,0.67,0.0,255,1,0.0,0.57,0.95,0.0,0.0,0.0,0.0,0.0,normal,21,0
0,tcp,http,SF,296,8422,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,180,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,normal,21,0
0,tcp,http,SF,295,2649,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,28,0.0,0.0,0.0,0.0,1.0,0.0,0.07,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,21,0
0,udp,domain_u,SF,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,98,57,0.58,0.02,0.58,0.0,0.0,0.0,0.0,0.0,normal,21,0
0,udp,domain_u,SF,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,188,0.0,0.0,0.0,0.0,0.99,0.01,0.0,255,254,1.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,normal,18,0
0,tcp,pop_3,SF,38,130,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,130,4,0.02,0.05,0.01,0.5,0.0,0.0,0.01,0.0,normal,20,0
0,tcp,http,SF,325,1817,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,129,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,normal,21,0
0,udp,domain_u,SF,43,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,147,0.0,0.0,0.0,0.0,1.0,0.0,0.01,255,191,0.75,0.02,0.0,0.0,0.0,0.0,0.0,0.0,normal,20,0
0,tcp,http,SF,303,555,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9,255,1.0,0.0,0.11,0.01,0.0,0.0,0.0,0.0,normal,21,0
0,tcp,http,SF,326,1380,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,255,1.0,0.0,0.1,0.04,0.0,0.0,0.0,0.0,normal,21,0
0,udp,domain_u,SF,43,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,21,0
0,tcp,http,SF,214,1718,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,21,0
0,tcp,http,SF,193,412,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,20,0.0,0.0,0.0,0.0,1.0,0.0,0.1,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,21,0
0,tcp,ftp_data,SF,748,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,57,61,0.02,0.05,0.02,0.03,0.0,0.28,0.0,0.0,normal,18,0
0,udp,private,SF,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41,32,0.78,0.07,0.02,0.0,0.0,0.0,0.0,0.0,normal,21,0
0,udp,domain_u,SF,45,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,61,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,251,0.98,0.01,0.01,0.0,0.0,0.0,0.0,0.0,normal,21,0
0,tcp,http,SF,306,1319,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,13,0.0,0.0,0.0,0.0,1.0,0.0,0.31,218,255,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,normal,21,0
0,udp,domain_u,SF,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,49,51,0.22,0.1,0.22,0.04,0.0,0.0,0.0,0.0,normal,21,0
0,tcp,http,SF,309,742,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,5,0.0,0.0,0.0,0.0,1.0,0.0,0.6,120,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0,normal,21,0
0,tcp,http,SF,307,680,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,21,0
0,tcp,http,SF,302,2550,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9,255,1.0,0.0,0.11,0.05,0.0,0.0,0.0,0.0,normal,21,0
0,tcp,http,SF,219,3100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9,255,1.0,0.0,0.11,0.09,0.0,0.0,0.0,0.0,normal,21,0
0,tcp,finger,SF,7,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,7,0.03,0.06,0.0,0.0,0.02,0.0,0.0,0.0,normal,21,0
0,tcp,time,SF,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16,16,1.0,0.0,0.06,0.0,0.12,0.12,0.0,0.0,normal,18,0
0,tcp,http,SF,247,1535,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,21,0
0,udp,domain_u,SF,44,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,201,0.0,0.0,0.0,0.0,0.99,0.01,0.01,255,221,0.87,0.02,0.0,0.0,0.0,0.0,0.0,0.0,normal,18,0
0,tcp,http,SF,251,2716,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,21,0
0,tcp,http,SF,217,1039,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,8,0.0,0.0,0.0,0.0,1.0,0.0,0.25,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,21,0
7158,udp,other,SF,147,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.0,0.0,0.0,0.0,0.33,0.5,0.0,255,2,0.01,0.42,0.93,0.0,0.0,0.0,0.0,0.0,normal,20,0
0,udp,ntp_u,SF,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.25,0.5,0.0,255,21,0.08,0.01,0.08,0.0,0.0,0.0,0.0,0.0,normal,19,0
0,tcp,http,SF,214,4954,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,21,0
1,tcp,smtp,SF,11524,921,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,173,0.75,0.5,0.25,0.01,0.25,0.01,0.0,0.0,normal,20,0
0,tcp,http,SF,170,378,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21,255,1.0,0.0,0.05,0.07,0.0,0.0,0.0,0.0,normal,21,0
1,tcp,smtp,SF,1919,364,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,115,195,0.73,0.03,0.01,0.01,0.0,0.0,0.0,0.0,normal,21,0
0,tcp,http,SF,296,24695,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,255,1.0,0.0,0.03,0.03,0.0,0.02,0.16,0.03,normal,20,0
0,tcp,http,SF,291,29325,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16,162,1.0,0.0,0.06,0.04,0.0,0.0,0.0,0.0,normal,21,0
0,tcp,ftp_data,SF,212,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,152,62,0.13,0.03,0.13,0.03,0.0,0.0,0.0,0.0,normal,21,0
0,tcp,http,SF,223,1139,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,28,0.0,0.0,0.0,0.0,1.0,0.0,0.0,63,255,1.0,0.0,0.02,0.07,0.0,0.0,0.0,0.0,normal,21,0
0,tcp,http,SF,215,1364,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,12,0.0,0.0,0.0,0.0,1.0,0.0,0.25,84,255,1.0,0.0,0.01,0.07,0.0,0.0,0.0,0.0,normal,21,0
0,udp,domain_u,SF,44,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,110,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,245,0.96,0.01,0.01,0.0,0.0,0.0,0.0,0.0,normal,20,0
2,tcp,ftp_data,SF,2194619,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.67,0.67,0.0,241,102,0.41,0.02,0.41,0.02,0.0,0.0,0.0,0.0,normal,19,0
0,udp,domain_u,SF,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,192,0.0,0.0,0.0,0.0,1.0,0.0,0.02,255,254,1.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,normal,18,0
0,tcp,http,SF,162,8448,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42,255,1.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,normal,21,0
0,udp,domain_u,SF,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,134,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,18,0
4610,udp,other,SF,146,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.67,0.67,0.0,255,2,0.01,0.83,1.0,0.0,0.0,0.0,0.0,0.0,normal,21,0
0,tcp,http,SF,223,2137,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,23,0.0,0.0,0.06,0.04,1.0,0.0,0.09,51,255,1.0,0.0,0.02,0.01,0.0,0.0,0.02,0.0,normal,21,0
0,tcp,other,SF,4539,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,1,0.06,0.0,0.0,0.0,0.06,0.28,0.0,194,1,0.01,0.08,0.24,0.0,0.01,0.0,0.0,0.0,normal,17,0
0,tcp,http,SF,288,300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.25,0.25,0.0,0.0,1.0,0.0,0.0,4,255,1.0,0.0,0.25,0.03,0.25,0.01,0.0,0.0,normal,19,0
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,1.0,1.0,1.0,0.0,1.0,17,26,1.0,0.0,0.06,0.23,0.0,0.0,1.0,1.0,normal,21,0
0,tcp,http,SF,200,2596,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,21,0
0,tcp,IRC,SF,87,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27,19,0.7,0.11,0.04,0.0,0.0,0.0,0.56,0.79,normal,20,0
0,tcp,ftp_data,SF,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,133,34,0.26,0.05,0.26,0.0,0.02,0.0,0.05,0.0,normal,20,0
0,tcp,http,SF,308,960,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,127,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,normal,21,0
0,udp,domain_u,SF,46,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,168,208,1.0,0.0,1.0,0.01,0.0,0.0,0.0,0.0,normal,21,0
4263,udp,other,SF,147,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.0,0.0,0.0,0.0,0.2,0.6,0.0,169,2,0.01,0.57,0.87,0.0,0.0,0.0,0.0,0.0,normal,20,0
0,tcp,http,SF,310,3222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,27,0.0,0.0,0.0,0.0,1.0,0.0,0.15,255,254,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,normal,21,0
0,tcp,http,SF,177,5159,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,16,0.0,0.0,0.0,0.0,1.0,0.0,0.12,255,239,0.94,0.01,0.0,0.0,0.0,0.0,0.0,0.0,normal,21,0
0,tcp,http,SF,323,608,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,27,0.0,0.0,0.0,0.0,1.0,0.0,0.07,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,normal,21,0
0,tcp,http,SF,145,30262,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,21,0
0,udp,private,SF,105,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,77,76,0.99,0.03,0.01,0.0,0.0,0.0,0.0,0.0,normal,20,0
3,tcp,smtp,SF,645,331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,119,131,0.5,0.06,0.01,0.02,0.0,0.0,0.0,0.0,normal,21,0
0,tcp,http,SF,300,2651,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,6,0.33,0.33,0.0,0.0,1.0,0.0,0.5,152,255,1.0,0.0,0.01,0.01,0.01,0.0,0.01,0.0,normal,20,0
0,tcp,http,SF,310,2402,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,40,0.0,0.0,0.0,0.0,1.0,0.0,0.08,86,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,normal,21,0
0,udp,domain_u,SF,46,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,56,0.0,0.0,0.0,0.0,1.0,0.0,0.04,33,208,1.0,0.0,1.0,0.01,0.0,0.0,0.0,0.0,normal,21,0
207,tcp,http,SF,192,464,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,normal,21,0
